ID,Survey,S,Survey_2,S_2,Dist
84992,2013,258.492,2014,289.947,31.455
84996,2013,62.995,2014,63.096,0.101
84997,2013,103.701,2014,105.207,1.506
84999,2013,399.738,2014,411.405,11.667
85001,2013,285.227,2014,284.378,0
85003,2013,220.663,2014,221.412,0.749
85005,2013,254.694,2014,356.962,102.268
85007,2013,484.959,2014,547.05,62.091
85008,2013,23.389,2014,23.389,0
85009,2013,32.091,2014,32.091,0
85011,2013,288.124,2014,287.484,0
85013,2013,7.23,2014,7.214,0
85014,2013,533.655,2014,532.634,0
85017,2013,221.646,2014,222.213,0.567
85019,2013,508.413,2014,507.893,0
85020,2013,221.391,2014,221.483,0.092
85021,2013,160.675,2014,221.034,60.359
85024,2013,247.012,2014,247.501,0.489
85028,2013,332.83,2014,332.742,0
85031,2013,278.528,2014,282.352,3.824
85037,2013,73.01,2014,73.257,0.247
85046,2013,24.39,2014,24.443,0.053
85050,2013,399.606,2014,399.639,0.033
85052,2013,380.838,2014,379.09,0
85055,2013,133.056,2014,132.905,0
85058,2013,211.09,2014,213.375,2.285
85058,2013,210.9,2014,213.375,2.475
85062,2013,110.849,2014,139.651,28.802
85063,2013,22.765,2014,22.74,0
85064,2013,45.654,2014,183.916,138.262
85067,2013,26.647,2014,26.647,0
85069,2013,186.706,2014,187.119,0.413
85073,2013,488.358,2014,487.491,0
85074,2013,196.304,2014,220.953,24.649
85075,2013,228.228,2014,227.374,0
85077,2013,218.593,2014,218.418,0
85079,2013,226.502,2014,226.478,0
85083,2013,212.107,2014,212.445,0.338
85085,2013,189.522,2014,189.798,0.276
85086,2013,51.487,2014,88.13,36.643
85089,2013,40.154,2014,40.187,0.033
85090,2013,502.291,2014,501.841,0
85092,2013,188.531,2014,189.798,1.267
85093,2013,246.439,2014,245.943,0
85094,2013,218.642,2014,217.962,0
85095,2013,49.291,2014,69.032,19.741
85099,2013,191.852,2014,191.055,0
85101,2013,490.356,2014,489.333,0
85103,2013,204.78,2014,203.989,0
85106,2013,193.253,2014,191.705,0
85107,2013,288.207,2014,288.021,0
85108,2013,60.317,2014,60.487,0.17
85109,2013,188.229,2014,188.181,0
85110,2013,276.484,2014,275.771,0
85112,2013,120.847,2014,122.507,1.66
85114,2013,432.832,2014,612.54,179.708
85116,2013,341.996,2014,342.292,0.296
85118,2013,328.386,2014,327.797,0
85120,2013,473.61,2014,544.946,71.336
85121,2013,397.363,2014,397.075,0
85125,2013,186.159,2014,186.941,0.782
85126,2013,395.781,2014,395.729,0
85127,2013,210.059,2014,209.789,0
85128,2013,443.753,2014,443.912,0.159
85130,2013,211.21,2014,211.32,0.11
85132,2013,415.393,2014,414.235,0
85133,2013,99.566,2014,211.659,112.093
85134,2013,280.007,2014,280.273,0.266
85136,2013,27.61,2014,27.535,0
85138,2013,180.569,2014,181.661,1.092
85139,2013,164.629,2014,164.743,0.114
85140,2013,229.804,2014,229.185,0
85141,2013,189.958,2014,189.798,0
85142,2013,90.341,2014,90.512,0.171
85143,2013,431.461,2014,499.101,67.64
85144,2013,224.67,2014,224.502,0
85145,2013,280.215,2014,283.242,3.027
85147,2013,351.772,2014,437.589,85.817
85149,2013,148.303,2014,147.677,0
85150,2013,282.422,2014,288.072,5.65
85151,2013,382.491,2014,436.797,54.306
85153,2013,91.716,2014,95.056,3.34
85155,2013,289.006,2014,288.975,0
85156,2013,229.02,2014,230.598,1.578
85157,2013,185.733,2014,184.694,0
85167,2013,329.316,2014,328.78,0
85168,2013,459.313,2014,489.847,30.534
85169,2013,397.924,2014,398.195,0.271
85170,2013,185.946,2014,185.706,0
85171,2013,38.802,2014,220.943,182.141
85174,2013,391.825,2014,393.691,1.866
85176,2013,226.896,2014,226.813,0
85177,2013,212.435,2014,212.643,0.208
85178,2013,118.595,2014,118.814,0.219
85179,2013,254.232,2014,254.432,0.2
85181,2013,180.41,2014,181.661,1.251
85183,2013,395.712,2014,396.317,0.605
85184,2013,226.233,2014,226.141,0
85185,2013,193.092,2014,192.981,0
85191,2013,139.978,2014,139.858,0
85192,2013,478.462,2014,504.154,25.692
85194,2013,179.237,2014,178.874,0
85196,2013,58.399,2014,57.657,0
85199,2013,212.514,2014,212.573,0.059
85201,2013,188.29,2014,188.254,0
85203,2013,225.184,2014,225.195,0.011
85204,2013,285.838,2014,285.649,0
85206,2013,50.678,2014,49.87,0
85207,2013,393.656,2014,393.517,0
85208,2013,533.849,2014,532.634,0
85211,2013,219.729,2014,218.506,0
85213,2013,398.263,2014,397.991,0
85215,2013,265.654,2014,286.794,21.14
85217,2013,492.353,2014,594.314,101.961
85219,2013,165.785,2014,211.03,45.245
85221,2013,67.508,2014,67.342,0
85222,2013,186.626,2014,187.449,0.823
85224,2013,351.995,2014,351.63,0
85226,2013,184.708,2014,184.19,0
85229,2013,182.549,2014,182.948,0.399
85230,2013,366.046,2014,365.91,0
85232,2013,223.312,2014,222.989,0
85233,2013,226.55,2014,226.431,0
85235,2013,394.826,2014,434.163,39.337
85236,2013,281.646,2014,282.14,0.494
85237,2013,230.288,2014,246.595,16.307
85238,2013,383.127,2014,521.162,138.035
85239,2013,281.807,2014,285.784,3.977
85242,2013,229.779,2014,229.955,0.176
85243,2013,178.61,2014,178.775,0.165
85244,2013,421.374,2014,419.919,0
85245,2013,371.521,2014,395.21,23.689
85248,2013,470.436,2014,469.27,0
85252,2013,278.875,2014,283.299,4.424
85255,2013,419.047,2014,417.684,0
85256,2013,489.63,2014,489.441,0
85260,2013,192.324,2014,192.769,0.445
85262,2013,226.825,2014,226.622,0
85264,2013,25.809,2014,25.864,0.055
85265,2013,492.204,2014,491.4,0
85268,2013,418.066,2014,417.583,0
85269,2013,489.035,2014,488.005,0
85271,2013,213.897,2014,213.237,0
85272,2013,281.423,2014,281.239,0
85274,2013,208.264,2014,222.559,14.295
85275,2013,329.877,2014,330.134,0.257
85276,2013,185.268,2014,185.826,0.558
85277,2013,389.959,2014,389.777,0
85279,2013,165.104,2014,165.142,0.038
85280,2013,223.647,2014,223.258,0
85282,2013,298.242,2014,297.921,0
85283,2013,229.905,2014,229.816,0
85285,2013,380.395,2014,379.78,0
85286,2013,490.01,2014,488.845,0
85287,2013,350.88,2014,351.309,0.429
85289,2013,228.326,2014,228.881,0.555
85290,2013,416.773,2014,562.636,145.863
85291,2013,235.73,2014,236.065,0.335
85293,2013,283.914,2014,283.004,0
85295,2013,205.484,2014,206.261,0.777
85297,2013,231.991,2014,301.765,69.774
85300,2013,422.043,2014,522.671,100.628
85302,2013,420.273,2014,418.693,0
85303,2013,109.319,2014,109.233,0
85305,2013,257.453,2014,257.053,0
85307,2013,30.798,2014,31.098,0.3
85310,2013,184.274,2014,183.886,0
85312,2013,188.096,2014,188.217,0.121
85313,2013,516.225,2014,515.691,0
85315,2013,270.91,2014,366.407,95.497
85317,2013,299.202,2014,299.376,0.174
85319,2013,316.1,2014,316.647,0.547
85320,2013,210.45,2014,209.678,0
85326,2013,16.299,2014,15.846,0
85328,2013,409.63,2014,410.436,0.806
85330,2013,378.593,2014,513.741,135.148
85332,2013,286.404,2014,286.692,0.288
85333,2013,211.16,2014,210.31,0
85335,2013,417.533,2014,417.052,0
85336,2013,395.798,2014,395.21,0
85337,2013,210.12,2014,212.147,2.027
85338,2013,138.867,2014,221.034,82.167
85339,2013,252.653,2014,252.726,0.073
85340,2013,288,2014,287.796,0
85343,2013,282.2,2014,282.557,0.357
85344,2013,172.653,2014,183.08,10.427
85346,2013,257.117,2014,255.961,0
85349,2013,417.887,2014,417.608,0
85353,2013,224.015,2014,270.295,46.28
85354,2013,416.748,2014,415.323,0
85355,2013,224.48,2014,226.562,2.082
85357,2013,224.335,2014,322.123,97.788
85360,2013,192.647,2014,192.718,0.071
85362,2013,521.814,2014,616.167,94.353
85364,2013,193.243,2014,219.13,25.887
85365,2013,223.29,2014,222.811,0
85366,2013,207.341,2014,273.828,66.487
85368,2013,283.44,2014,282.352,0
85369,2013,131.163,2014,130.829,0
85370,2013,422.072,2014,420.545,0
85372,2013,272.693,2014,282.51,9.817
85373,2013,278.442,2014,297.461,19.019
85375,2013,214.133,2014,213.975,0
85376,2013,124.632,2014,124.314,0
85381,2013,14.666,2014,18.295,3.629
85383,2013,205.634,2014,205.823,0.189
85385,2013,289.303,2014,327.754,38.451
85386,2013,186.066,2014,185.719,0
85387,2013,209.869,2014,212.177,2.308
85388,2013,280.668,2014,455.519,174.851
85389,2013,127.187,2014,126.72,0
85390,2013,23.299,2014,23.285,0
85395,2013,228.228,2014,228.117,0
85398,2013,106.727,2014,107.393,0.666
85400,2013,188.772,2014,189.207,0.435
85404,2013,305.226,2014,305.702,0.476
85405,2013,98.981,2014,99.377,0.396
85407,2013,208.324,2014,268.249,59.925
85408,2013,186.199,2014,199.456,13.257
85412,2013,211.42,2014,210.92,0
85413,2013,357.78,2014,358.043,0.263
85414,2013,163.394,2014,163.584,0.19
85416,2013,276.624,2014,276.344,0
85418,2013,286.145,2014,285.667,0
85420,2013,223.085,2014,223.377,0.292
85421,2013,190.628,2014,190.383,0
85422,2013,443.194,2014,458.58,15.386
85426,2013,255.201,2014,364.059,108.858
85427,2013,396.456,2014,395.487,0
85428,2013,31.879,2014,31.671,0
85429,2013,242.937,2014,242.369,0
85432,2013,288.674,2014,297.216,8.542
85435,2013,221.881,2014,224.29,2.409
85437,2013,211.529,2014,212.405,0.876
85439,2013,175.865,2014,215.169,39.304
85440,2013,358.875,2014,401.797,42.922
85444,2013,215.957,2014,213.838,0
85445,2013,480.839,2014,480.513,0
85446,2013,202.07,2014,202.469,0.399
85448,2013,210.93,2014,215.169,4.239
85449,2013,394.128,2014,411.405,17.277
85450,2013,284.351,2014,285.667,1.316
85453,2013,27.012,2014,26.439,0
85454,2013,301.031,2014,301.666,0.635
85455,2013,224.424,2014,296.956,72.532
85455,2013,224.927,2014,296.956,72.029
85457,2013,210.52,2014,210.92,0.4
85459,2013,502.926,2014,501.744,0
85460,2013,180.028,2014,180.219,0.191
85462,2013,257.085,2014,257.68,0.595
85464,2013,226.586,2014,291.762,65.176
85465,2013,225.979,2014,225.898,0
85469,2013,212.524,2014,344.927,132.403
85470,2013,177.68,2014,178.726,1.046
85471,2013,62.117,2014,61.592,0
85472,2013,338.851,2014,476.093,137.242
85474,2013,417.077,2014,482.99,65.913
85477,2013,330.729,2014,419.128,88.399
85480,2013,176.538,2014,177.152,0.614
85481,2013,421.839,2014,420.409,0
85483,2013,191.674,2014,191.926,0.252
85485,2013,225.84,2014,226.337,0.497
85486,2013,204.433,2014,204.72,0.287
85487,2013,301.699,2014,351.731,50.032
85488,2013,154.514,2014,153.954,0
85489,2013,415.685,2014,415.184,0
85493,2013,21.921,2014,21.944,0.023
85494,2013,126.904,2014,126.803,0
85495,2013,302.427,2014,303.272,0.845
85497,2013,231.063,2014,244.857,13.794
85502,2013,12.735,2014,13.424,0.689
85503,2013,275.352,2014,275.122,0
85504,2013,279.255,2014,323.282,44.027
85506,2013,12.632,2014,12.292,0
85507,2013,186.213,2014,186.56,0.347
85509,2013,27.642,2014,27.663,0.021
85512,2013,399.079,2014,399.079,0
85515,2013,76.264,2014,75.404,0
85516,2013,281.837,2014,281.636,0
85518,2013,183.183,2014,183.183,0
85520,2013,226.669,2014,275.506,48.837
85523,2013,419.101,2014,418.202,0
85525,2013,170.602,2014,209.036,38.434
85526,2013,30.598,2014,30.377,0
85527,2013,224.659,2014,224.491,0
85528,2013,183.461,2014,183.49,0.029
85529,2013,496.615,2014,495.363,0
85530,2013,31.046,2014,30.98,0
85531,2013,216.635,2014,216.519,0
85532,2013,284.869,2014,284.106,0
85533,2013,32.613,2014,32.929,0.316
85534,2013,225.586,2014,225.184,0
85536,2013,210.51,2014,210.71,0.2
85537,2013,120.511,2014,120.562,0.051
85538,2013,196.607,2014,213.138,16.531
85540,2013,192.303,2014,192.156,0
85541,2013,396.196,2014,396.248,0.052
85543,2013,59.29,2014,199.761,140.471
85544,2013,183.241,2014,183.183,0
85546,2013,224.004,2014,223.842,0
85547,2013,207.371,2014,211.679,4.308
85548,2013,537.605,2014,537.917,0.312
85550,2013,19.42,2014,19.009,0
85551,2013,272.831,2014,341.138,68.307
85552,2013,223.031,2014,223.961,0.93
85553,2013,63.518,2014,199.162,135.644
85554,2013,239.591,2014,239.46,0
85555,2013,355.064,2014,355.001,0
85556,2013,438.559,2014,613.796,175.237
85558,2013,421.81,2014,419.455,0
85559,2013,194.626,2014,194.274,0
85560,2013,515.635,2014,689.543,173.908
85563,2013,182.365,2014,182.457,0.092
85564,2013,376.586,2014,469.502,92.916
85567,2013,223.636,2014,224.804,1.168
85568,2013,291.433,2014,313.371,21.938
85569,2013,172.706,2014,174.586,1.88
85570,2013,413.957,2014,413.61,0
85571,2013,187.411,2014,187.373,0
85573,2013,239.867,2014,375.463,135.596
85575,2013,186.039,2014,186.967,0.928
85579,2013,160.238,2014,159.328,0
85580,2013,391.559,2014,444.511,52.952
85583,2013,189.098,2014,189.373,0.275
85584,2013,14.799,2014,14.077,0
85585,2013,228.363,2014,228.117,0
85590,2013,227.278,2014,228.4,1.122
85592,2013,193.852,2014,209.167,15.315
85593,2013,416.369,2014,416.394,0.025
85594,2013,190.418,2014,190.2,0
85600,2013,388.889,2014,389.314,0.425
85601,2013,100.649,2014,100.7,0.051
85602,2013,258.103,2014,268.984,10.881
85603,2013,344.642,2014,396.594,51.952
85605,2013,276.85,2014,276.955,0.105
85606,2013,418.42,2014,416.748,0
85609,2013,93.161,2014,93.024,0
85610,2013,114.85,2014,115.171,0.321
85611,2013,511.514,2014,522.671,11.157
85613,2013,205.415,2014,203.811,0
85615,2013,329.972,2014,362.847,32.875
85616,2013,66.294,2014,113.648,47.354
85617,2013,242.756,2014,242.421,0
85618,2013,185.813,2014,186.8,0.987
85620,2013,127.004,2014,126.386,0
85621,2013,340.757,2014,340.841,0.084
85622,2013,501.937,2014,500.137,0
85623,2013,5.045,2014,220.723,215.678
85624,2013,420.273,2014,417.634,0
85625,2013,193.577,2014,193.395,0
85626,2013,93.041,2014,191.926,98.885
85628,2013,182.802,2014,182.212,0
85629,2013,191.852,2014,191.905,0.053
85630,2013,14.48,2014,14.817,0.337
85631,2013,417.811,2014,417.381,0
85632,2013,213.71,2014,214.094,0.384
85634,2013,394.879,2014,393.709,0
85636,2013,336.924,2014,340.924,4
85637,2013,542.086,2014,544.946,2.86
85638,2013,248.741,2014,309.937,61.196
85640,2013,116.961,2014,117.13,0.169
85641,2013,109.438,2014,199.761,90.323
85642,2013,386.368,2014,419.782,33.414
85644,2013,205.803,2014,205.932,0.129
85645,2013,205.315,2014,227.147,21.832
85647,2013,281.696,2014,282.662,0.966
85648,2013,203.084,2014,203.329,0.245
85649,2013,74.71,2014,126.803,52.093
85652,2013,284.512,2014,283.796,0
85658,2013,310.162,2014,384.131,73.969
85660,2013,467.033,2014,604.298,137.265
85663,2013,210.36,2014,210.31,0
85664,2013,269.034,2014,281.555,12.521
85665,2013,28.691,2014,28.668,0
85667,2013,320.5,2014,360.239,39.739
85668,2013,510.715,2014,568.151,57.436
85669,2013,386.79,2014,386.406,0
85673,2013,413.048,2014,413.24,0.192
85674,2013,209.969,2014,212.514,2.545
85675,2013,198.613,2014,198.67,0.057
85676,2013,332.591,2014,355.953,23.362
85677,2013,207.412,2014,209.678,2.266
85679,2013,185.879,2014,185.959,0.08
85680,2013,269.542,2014,268.734,0
85681,2013,287.796,2014,295.317,7.521
85683,2013,226.349,2014,227.004,0.655
85686,2013,222.58,2014,290.431,67.851
85688,2013,181.6,2014,183.08,1.48
85689,2013,224.938,2014,224.659,0
85690,2013,204.621,2014,203.408,0
85691,2013,195.585,2014,195.489,0
85692,2013,146.926,2014,210.56,63.634
85694,2013,284.051,2014,283.261,0
85696,2013,448.996,2014,526.62,77.624
85697,2013,203.959,2014,203.408,0
85698,2013,400.627,2014,426.876,26.249
85699,2013,284.905,2014,374.103,89.198
85702,2013,141.612,2014,141.768,0.156
85704,2013,105.857,2014,105.207,0
85706,2013,218.263,2014,219.699,1.436
85707,2013,255.447,2014,255.032,0
85708,2013,243.685,2014,306.332,62.647
85709,2013,192.345,2014,192.819,0.474
85710,2013,184.68,2014,184.862,0.182
85711,2013,119.655,2014,124.314,4.659
85712,2013,330.283,2014,335.025,4.742
85713,2013,272.401,2014,272.12,0
85714,2013,394.809,2014,502.001,107.192
85716,2013,169.432,2014,169.395,0
85718,2013,404.418,2014,403.797,0
85719,2013,124.08,2014,124.314,0.234
85721,2013,219.444,2014,220.014,0.57
85722,2013,226.025,2014,226.478,0.453
85723,2013,343.507,2014,347.307,3.8
85724,2013,397.38,2014,396.715,0
85725,2013,519.668,2014,518.324,0
85727,2013,221.238,2014,222.192,0.954
85728,2013,28.852,2014,28.817,0
85729,2013,187.005,2014,202.42,15.415
85730,2013,252.35,2014,251.787,0
85733,2013,27.61,2014,27.781,0.171
85735,2013,207.993,2014,208.695,0.702
85736,2013,220.733,2014,403.2,182.467
85737,2013,92.025,2014,90.512,0
85738,2013,401.228,2014,400.975,0
85739,2013,386.176,2014,386.176,0
85740,2013,186.133,2014,184.414,0
85743,2013,109.199,2014,109.948,0.749
85744,2013,184.848,2014,184.848,0
85745,2013,227.386,2014,227.505,0.119
85746,2013,31.15,2014,31.358,0.208
85747,2013,217.681,2014,216.325,0
85748,2013,215.052,2014,215.189,0.137
85752,2013,203.605,2014,213.926,10.321
85753,2013,224.058,2014,223.377,0
85757,2013,215.83,2014,215.539,0
94810,2013,101.696,2014,101.97,0.274
95081,2013,180.505,2014,180.903,0.398
95082,2013,458.905,2014,498.381,39.476
95084,2013,186.533,2014,185.759,0
