ID,Survey,S,Survey_2,S_2,Dist
85305,2014,257.053,2015,257.259,0.206
85306,2014,314.644,2015,314.472,0
85307,2014,31.098,2015,30.684,0
85310,2014,183.886,2015,183.813,0
85312,2014,188.217,2015,187.995,0
85313,2014,515.691,2015,515.466,0
85315,2014,366.407,2015,763.052,396.645
85316,2014,638.018,2015,784.383,146.365
85317,2014,299.376,2015,563.16,263.784
85319,2014,316.647,2015,316.578,0
85320,2014,209.678,2015,209.849,0.171
85325,2014,688.56,2015,835.547,146.987
85326,2014,15.846,2015,200.487,184.641
85327,2014,367.857,2015,417.634,49.777
85328,2014,410.436,2015,412.216,1.78
85330,2014,513.741,2015,818.857,305.116
85331,2014,283.796,2015,283.156,0
85332,2014,286.692,2015,368.174,81.482
85333,2014,210.31,2015,210.53,0.22
85334,2014,311.37,2015,309.558,0
85335,2014,417.052,2015,419.21,2.158
85336,2014,395.21,2015,399.442,4.232
85338,2014,221.034,2015,221.697,0.663
85339,2014,252.726,2015,252.321,0
85340,2014,287.796,2015,382.347,94.551
85341,2014,726.682,2015,816.584,89.902
85343,2014,282.557,2015,282.221,0
85344,2014,183.08,2015,181.078,0
85346,2014,255.961,2015,372.917,116.956
85349,2014,417.608,2015,418.284,0.676
85353,2014,270.295,2015,281.315,11.02
85354,2014,415.323,2015,416.546,1.223
85355,2014,226.562,2015,445.311,218.749
85357,2014,322.123,2015,545.593,223.47
85360,2014,192.718,2015,192.678,0
85362,2014,616.167,2015,765.143,148.976
85364,2014,219.13,2015,264.259,45.129
85365,2014,222.811,2015,223.193,0.382
85366,2014,273.828,2015,367.313,93.485
85367,2014,159.612,2015,159.422,0
85368,2014,282.352,2015,283.595,1.243
85369,2014,130.829,2015,129.258,0
85370,2014,420.545,2015,422.014,1.469
85372,2014,282.51,2015,478.215,195.705
85373,2014,297.461,2015,390.139,92.678
85375,2014,213.975,2015,214.818,0.843
85376,2014,124.314,2015,123.912,0
85381,2014,18.295,2015,195.907,177.612
85382,2014,736.281,2015,901.734,165.453
85383,2014,205.823,2015,205.912,0.089
85385,2014,327.754,2015,327.49,0
85386,2014,185.719,2015,185.666,0
85388,2014,455.519,2015,455.07,0
85389,2014,126.72,2015,127.004,0.284
85390,2014,23.285,2015,23.326,0.041
85395,2014,228.117,2015,359.928,131.811
85396,2014,223.268,2015,223.647,0.379
85398,2014,107.393,2015,188.314,80.921
85399,2014,746.265,2015,789.433,43.168
85400,2014,189.207,2015,189.499,0.292
85404,2014,305.702,2015,306.076,0.374
85405,2014,99.377,2015,98.947,0
85407,2014,268.249,2015,312.526,44.277
85408,2014,199.456,2015,189.58,0
85410,2014,289.847,2015,290.787,0.94
85412,2014,210.92,2015,210.78,0
85413,2014,358.043,2015,358.087,0.044
85414,2014,163.584,2015,163.128,0
85416,2014,276.344,2015,284.288,7.944
85418,2014,285.667,2015,285.388,0
85420,2014,223.377,2015,226.025,2.648
85421,2014,190.383,2015,189.798,0
85422,2014,458.58,2015,787.032,328.452
85423,2014,313.216,2015,313.095,0
85424,2014,405.221,2015,412.819,7.598
85426,2014,364.059,2015,367.562,3.503
85427,2014,395.487,2015,396.04,0.553
85428,2014,31.671,2015,101.267,69.596
85429,2014,242.369,2015,243.002,0.633
85430,2014,283.185,2015,283.356,0.171
85431,2014,289.325,2015,290.312,0.987
85432,2014,297.216,2015,327.885,30.669
85434,2014,313.216,2015,313.698,0.482
85435,2014,224.29,2015,233.126,8.836
85437,2014,212.405,2015,212.464,0.059
85439,2014,215.169,2015,215.111,0
85440,2014,401.797,2015,783.226,381.429
85442,2014,628.605,2015,761.408,132.803
85444,2014,213.838,2015,214.015,0.177
85445,2014,480.513,2015,481.274,0.761
85446,2014,202.469,2015,202.781,0.312
85448,2014,215.169,2015,219.582,4.413
